text	label
has my credit card application processed yet	application_status
i would like to know the status of my credit card application	application_status
will i be notified when my application has been processed	application_status
my credit card application has what status	application_status
i applied for a visa card; did that go through	application_status
did the application for my visa card finish	application_status
has there been any changes in the status of my credit card application	application_status
when will my cc application process	application_status
has the discover card approved my app	application_status
has my credit card application been approved yet	application_status
do you know if my amex card app went through	application_status
how far along is my credit card application	application_status
see if my form submission for an american express card has been seen	application_status
has my card application successfully gone through	application_status
how far has my application for the hsbc card proceeded till now	application_status
has my application for the hsbc card been approved yet	application_status
can you tell me if my application for a credit card has been processed yet it was at chase bank	application_status
i would like an update on the progress of my credit card application	application_status
could you check and see if my credit card application has been processed and approved or not	application_status
has my mastercard application gone through yet	application_status
is there any indication my application for a new credit card has been processed	application_status
tell me if my application has been processed yet, i signed up for a credit card recently	application_status
i want to know how is my credit card application going	application_status
in what status is my credit card application	application_status
tell me about my american express application; did it go through	application_status
go to the credit card site and check if my application has gone through	application_status
when will i know if my visa card application was approved	application_status
can you check on the status of my credit card application	application_status
is my credit card application approved	application_status
has my credit card application been processed yet	application_status
pull up my credit card application's current status	application_status
i need to know what the latest is with my application for a visa credit card	application_status
check the status of my credit card application please	application_status
i filed a credit card application so what is going on with it	application_status
can you let me know my credit card's apr	apr
i want to know the apr on my capital one card	apr
what is the credit card apr please	apr
is my apr for my credit card available	apr
is my card's apr good	apr
how much is my apr on my bank of america card	apr
what is the apr on my american express	apr
what will the apr on my transferred balance be after the first year on my bank of america credit card	apr
what is my apr	apr
how much is my amex's apr	apr
is my apr high	apr
what apr does this credit card have	apr
is my card's apr a decent rate	apr
my visa card  what's the apr on that	apr
would you please inform me about my credit card's apr	apr
does my apr rate suck	apr
what is my b of a credit card's apr	apr
is the apr on my card that ends 1234 what it should be based on my credit score	apr
now tell me my credit card's apr	apr
can you inform me what my apr is on my visa	apr
what is the apr for the credit card	apr
i need to know the apr on my wells fargo credit card	apr
what is the credit card apr at the moment	apr
what apr do i have with my credit card	apr
can you tell me how good my card's apr is	apr
how good is the apr on my mastercard compared to others	apr
give me information about my card's apr	apr
how much do i pay in apr on my amex card	apr
i must know my visa card's apr	apr
what is the credit card apr exactly	apr
is my visa card's apr decent	apr
the apr on my disney visa, what is that exactly	apr
is the apr rate on my amex pretty good	apr
what is the apr to my credit card	apr
what is the credit card apr if you could tell me	apr
please say my credit card's apr	apr
are you a live human being	are_you_a_bot
i would like to know if you are an artificial intelligence being	are_you_a_bot
how real are you	are_you_a_bot
are you an actual person, or ai	are_you_a_bot
i think your a bot	are_you_a_bot
are you real or not	are_you_a_bot
is there anything real about you	are_you_a_bot
are you a robot	are_you_a_bot
are you a real human being	are_you_a_bot
do you think you are a bot	are_you_a_bot
would you say you are a bot	are_you_a_bot
can you act and think like a real person	are_you_a_bot
are you a real person or a robot	are_you_a_bot
tell me if you are human	are_you_a_bot
how are you classified, as a human or a computer	are_you_a_bot
i need to know if you are a real person or an ai	are_you_a_bot
would you tell me if you are a human or are a computer	are_you_a_bot
clear something up, are you a robot	are_you_a_bot
let me know if you are a human or a computer	are_you_a_bot
do you consider yourself a bot	are_you_a_bot
are you a member or the human race or are you a computer program	are_you_a_bot
may i know if you are a real person or an ai	are_you_a_bot
are you actually a bot	are_you_a_bot
am i talking to a person or a bot	are_you_a_bot
are you a human or an ai	are_you_a_bot
are you an actual person	are_you_a_bot
am i talking to a real live person	are_you_a_bot
would you say that you are human or copmuter	are_you_a_bot
am i speaking with ai or a real, live person	are_you_a_bot
are you a bot right now	are_you_a_bot
do you know you are not human	are_you_a_bot
tell me if you are a person or ai	are_you_a_bot
am i talking with a real person	are_you_a_bot
i am not a bot, are you	are_you_a_bot
is this a person talking to me or a computer	are_you_a_bot
are your real or artificial	are_you_a_bot
i am not sure if i have enough money in my chase account to buy a new dress	balance
what is the balance in my pnc account	balance
what's my checking account balance	balance
please let me know what my current bank balance is	balance
what's my checking balance	balance
what is the total of my bank accounts	balance
can i get beer within my deposit account	balance
can you tell me how much money i have i my bank accounts	balance
what is my bank balance for all accounts	balance
how much money is in all of my bank accounts	balance
how much money do i have in checking	balance
what is in my bank accounts	balance
how much do i have in the bank	balance
is tehre enough in my bluebird account for groceries this week	balance
will the money in my capital one account cover a new washing machine	balance
is there enough money in my discover account for airplane tickets	balance
i wonder if i have enough money in my chase account for a bike	balance
i wanna know my bank balance	balance
what amount of money is in my bank accounts	balance
tell me the current account balance	balance
what's my account balance	balance
check my bank balance	balance
whats the combined total of the money inside my bank accounts	balance
how much money do i have in my various bank accounts	balance
what the numerical number inside my bank accounts	balance
i keep trying to figure out if i have enough money in my chase account to purchase a new set of tires	balance
what is the value of my bank accounts	balance
do i have enough in my boa account for a new pair of skis	balance
what's the balance in my checking	balance
i'd like to know my bank balance please	balance
will i have enough to get a new roku with my savings account	balance
what's my current bank savings	balance
tell me my payroll account balance	balance
how much cash do i have in my various bank accounts	balance
what are my coffers at	balance
what's the amount of money accumulated in my bank accounts	balance
what is the my comcast bill this month	bill_balance
how much on bills to i have to pay	bill_balance
what's the amount due on my vet and vehicle registration bills	bill_balance
how much is my current water bill for	bill_balance
can you find out how much i owe on my bills	bill_balance
please find the current balance on my con edison bill	bill_balance
what is my domain name bill	bill_balance
how much is my groceries and gas bill	bill_balance
how much in total do i need to pay cox and at&t	bill_balance
what does my cable bill look like	bill_balance
please let me know how much my gas bill is	bill_balance
what's the balance on my sprint account	bill_balance
tell me the sum total of my water and electricity bills	bill_balance
how much is my xfinity bill this month	bill_balance
what is the cost of water and electric this month	bill_balance
what's my mortgage payment going to be this month	bill_balance
how much do i owe on bills	bill_balance
whens my insurance due and how much does it cost	bill_balance
what is my email subscriction services bill	bill_balance
what are my bills this month	bill_balance
can you tell me how much i need to pay on my bills this month	bill_balance
remind me of the invoice total for my plumbing bill	bill_balance
what is the amount due on my visa	bill_balance
how much is my electricity bill costing me	bill_balance
how much money do i need to spend on bill payments	bill_balance
how much are my bills	bill_balance
how much do i owe on my cable bill	bill_balance
what do i owe bill wise	bill_balance
how much are all my bills combined	bill_balance
what is the total amount that i owe to sony and verizon	bill_balance
what do i owe on telephone and cable bill	bill_balance
tell me how much my verizon and comcast bill come to together	bill_balance
how much is my cable bill for	bill_balance
how much are my rent and cable	bill_balance
what is my dte bill this month	bill_balance
how expensive is my internet	bill_balance
when's the next phone bill	bill_due
when is my car insurance due	bill_due
can you tell me when my peco energy bill is due this month	bill_due
what day is the z bill due	bill_due
can you tell me the due date for the water bill	bill_due
can you alert me when my phone bill is due	bill_due
what day do i have to pay my leasing office bill	bill_due
how much is my water bill	bill_due
where should i look for when my gas bill is due	bill_due
i need to know when my water bill is due	bill_due
when do i need to pay my dte energy bill	bill_due
how long until my water bill is due	bill_due
i need to find out how to check the due date for the water bill	bill_due
please find the exact payment due date for my sprint phone bill	bill_due
when is my electricity due date	bill_due
when's the rent due	bill_due
tell me the last day i can pay my gas bill	bill_due
what day of the month do i have to pay my mortgage	bill_due
when's the gas bill due	bill_due
when should i pay my pg&e bill	bill_due
what is the due date on my xfinity internet bill for february	bill_due
on what day do i have to pay my nordstrom bill	bill_due
what's the due date for the renting bill	bill_due
do i need to pay my credit card bill already	bill_due
when's my heater bill due	bill_due
when's the next time i have to pay the insurance	bill_due
i need to know what day i need to pay my water bill	bill_due
what is the due date of my at&t bill	bill_due
what date is my at&t bill due	bill_due
what's the latest i can pay my cellular bill	bill_due
where can i find when my car payment bill is due	bill_due
when do i have to pay my gas bill by	bill_due
when does the electric bill up	bill_due
when does my gas bill need paid by	bill_due
when is my water bill due	bill_due
when do i need to pay my car insurance bill by	bill_due
purchase a flight from slc to columbus on tuesday that returns on friday	book_flight
i need a flight on delta from los angeles to seattle	book_flight
compare fares for al italia from bucharest to tampa returning before thanksgiving	book_flight
i need to get from jfk to dallas with united for under $500	book_flight
search for a flight from nyc to la on march 1, returning on march 5	book_flight
please get me a flight booked from miami to dallas on american airlines	book_flight
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10	book_flight
book me a flight out of la to chicago on march 3rd for under $500	book_flight
cheapest fare for flight from tehran to new york on august 1 with return on august 20	book_flight
look for a flight out of la to chicago on march 3rd for under $500	book_flight
buy a flight for me from nyc to la on march 1, returning on march 5	book_flight
can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5	book_flight
i'd like a flight from laguardia to orlando on southwest for under $400	book_flight
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week	book_flight
i need a flight from nyc to paris with delta	book_flight
find me round trip flights out of lax to sfox	book_flight
purchase a flight from boise to sacramento on sunday and returning on wednesday	book_flight
i'm seeking a full circle flight from msy to msp for w to june 7	book_flight
i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10	book_flight
book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019	book_flight
book me a flight from o'hare to las vegas on deltacom	book_flight
book a flight from chicago to dc on monday and returning on wednesday	book_flight
i need to get a flight out of lax to dia on the 16th for under four hundred	book_flight
"""i'm fly out from lax to phl this weekend for around $120"	book_flight
get me a flight booked from houston to phoenix with american airlines	book_flight
i am wanting you to book me a flight from houston to miami on united airlines	book_flight
buy tickets for a flight from nyc to la on march 1, returning on march 5	book_flight
book a flight from philadelphia to atlanta on june 5th and returning on june 8th	book_flight
make delta reservation from madison to atlanta	book_flight
schedule flight from madison to atlanta on delta	book_flight
what southwest flights are there for lax to sfo arriving april 1st and returning april 7th	book_flight
i need a flight to be booked from san diego to boston through frontier	book_flight
would you give me available flights out of dallas to miami on june 8 for under $340	book_flight
i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles	book_flight
find me a flight from ft lauderdale to houston on southwest	book_flight
find me a flight from tijuana to guadalajara on volaris	book_flight
book me a hotel in st louis near the arch from march 2nd to 5th	book_hotel
book me a hotel in new york near the empire state building from marc 2nd to 4th	book_hotel
i am looking for a hotel in new york city that has good reviews	book_hotel
i'm travelling to boston on march 2 until march 4 please make a hotel reservation for me	book_hotel
could you reserve me a hotel room in philadelphia near chinatown from 3/19 through 3/22	book_hotel
find a suitable lodging in vancouver on march 16-19	book_hotel
i need to book a place to stay in phoenix from the 5th to the 9th of march	book_hotel
get me a hotel room for 3 people from march 12th to 14th in chicago	book_hotel
i wanna book a place to stay in phoenix from the 5th to the 9th of march	book_hotel
is there a room big enough for 10 people from monday to tuesday in manhattan	book_hotel
i need a hotel room for 7 people in st louis for november 3rd through 5th	book_hotel
make me a reservation in tampa from may 2 to may 4	book_hotel
i would like to reserve a hotel room that accomodates 10 people from monday to tuesday in manhattan	book_hotel
i really need you to find me a hotel with good reviews in phoenix	book_hotel
i want a hotel booked in salem near the concert hall from the first to the second	book_hotel
i need to reserve a large room or suite for 2 couples for august 15th through august 18th in seattle	book_hotel
find me a room near the jacksonville stadium between january 1st through january 3rd	book_hotel
i need a hotel between january 1st through 3rd in jacksonville near the stadium	book_hotel
i wanna find a hotel with good reviews in phoenix	book_hotel
i need a hotel room for 4 people in lakewood from monday to wednesday	book_hotel
i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix	book_hotel
i need a place to stay in newark near a bodega from may 2nd through the 4th	book_hotel
find me a place to stay in cali november 11 to 15	book_hotel
need a place to crash in elizabeth near the refinery from june 4th until the 9th	book_hotel
get me a hotel room big enough for 4 people from may 3 to may 5 in boston	book_hotel
can i get a hotel room that can accommodate 50 people in bangor from january 01, 2021 to january 30, 2021	book_hotel
i need to book a hotel room or suite for 2 adults and 2 children in orlando for july 1st through 5th	book_hotel
can you book me a place to stay in pittsburgh from monday to friday	book_hotel
are there any openings in new york city from april 2 through april 8	book_hotel
i need a hotel room big enough for 4 people from monday to wednesday in lakewood	book_hotel
i need a room in london for 2 people from march 1st to 3rd	book_hotel
i'm inquiring about the availability of a room that fits 10 people from monday to tuesday in manhattan	book_hotel
could you book me a hotel in afghanistan at the zoo for the 10th to the 15th	book_hotel
can you find me a place to stay in sacramento near the capitol on july 3-5	book_hotel
i will be in lakewood from monday to wednesday and i need a hotel room for 4 people	book_hotel
help me book a place to stay from may 2 to may 4 in tampa	book_hotel
how to solve this math problem	calculator
what is 5 x 4	calculator
i need you to help me with some math if you can	calculator
what is the square root of sixteen	calculator
what is 3/4 of 18	calculator
what does 2 + 2 equal	calculator
what is the square root of 66	calculator
can you add 5 and 89	calculator
what is 10 to the 12th power	calculator
what is 562 times 400	calculator
please help with my math	calculator
what is 750 divided by 5	calculator
what is the square root of 104	calculator
560 divided by 3	calculator
what is the square root of 5	calculator
what is 25 percent of 6999	calculator
what is 20+ 5	calculator
what is 60 percent off of 350 dollars	calculator
what is 20% of a thousand	calculator
what's 15% of 68	calculator
divide 100 by 12	calculator
can you do algebra	calculator
is 126 divisible by 8	calculator
what is 8 factorial	calculator
how many times does 8 go into 2000	calculator
multiply 7 and 42	calculator
if i win 200000 how do i split it 7 ways	calculator
what is seventeen plus three	calculator
i need your assistance to solve this math problem	calculator
what is the square root of 144	calculator
i need to know the answer to 10000 multiplied by 44	calculator
i bought 6 shirts at $499 each what was my total expenditure for them	calculator
what is the sum of 3 plus 5	calculator
add up 8 and 7	calculator
what is 25% of $54,788	calculator
what is 1 fifth times 2 fifths	calculator
does the calendar already have easter noted on it	calendar
do i have anything to do march 2nd	calendar
what do i have going on march 2nd on my calendar	calendar
what is currently on my calendar for friday the 1st	calendar
do i have a note on the calendar for black friday	calendar
what've i got set for friday, the 13th, of next year	calendar
search my calendar for birthday	calendar
how is my calendar looking for may 6th	calendar
what's happening on may 3rd	calendar
what do i have on my calendar for march 11	calendar
what do i have on my calendar for monday the 1st of march	calendar
what do i have on my calendar for march 2	calendar
what is tuesday like on my calendar	calendar
check what's on my calendar for tuesday	calendar
what do i have planned on 3/15	calendar
what is showing on my calendar for the 17th of march	calendar
do i have anything scheduled on january 1st	calendar
do i have anything on my calendar for may 3	calendar
please inform me what is showing on my calendar for the 17th of march	calendar
is my meeting with frank on my calendar	calendar
tell me what is on my calendar for march 2	calendar
where do i have to be on 12/03/2019	calendar
what do i have to do on march 2 that's on my calendar	calendar
what do i have planned on my calendar for next sunday	calendar
i must know what is currently on my calendar for friday the 1st	calendar
i want my schedule for march 2	calendar
what's my schedule like for thursday the 14th	calendar
show me my calendar for next sunday	calendar
what do i have going on on my calendar for march 18th	calendar
what do i have scheduled for february 28th	calendar
do i have anything on my schedule for may 3	calendar
does my calendar include an event called shana's baby shower	calendar
i gotta know what is currently on my calendar for friday the 1st	calendar
what day did i set on my calendar for the first day of school	calendar
is anything happening on march 4th 2019	calendar
did i had my wife and mine anniversary to my calendar	calendar
clear my calendar for september 6th	calendar_update
add to my friday calendar a doctor's appointment	calendar_update
clear my entire schedule for april 1	calendar_update
remove meeting with carla from the calendar	calendar_update
take my dinner plans off my calendar for tomorrow	calendar_update
add my dentist appointment to the calendar	calendar_update
please add final exams to my calendar for may 2	calendar_update
make sure april 1 is clear on my calendar	calendar_update
can you remove this event from my calendar, please	calendar_update
add my next doctor visit to my calendar	calendar_update
please take final exams off my calendar for may 3	calendar_update
you can remove the play date from my calendar for feb 18, 2019	calendar_update
make sure to add to my calendar the staff meeting for march 1 at 10 am	calendar_update
can you remove this event from my calendar	calendar_update
i need to put my appointment for tomorrow on my calendar	calendar_update
erase all events on friday from my calendar	calendar_update
clear my calendar for february 29th	calendar_update
can you cancel improv class from my calendar for may 7th	calendar_update
remove the may 11 event called baby shower from my calendar	calendar_update
clear my calendar on feb 28	calendar_update
delete that event from calendar	calendar_update
remove from calendar jesse's bbq on june 9th	calendar_update
take work from my calendar for may 7th	calendar_update
i need to remove fishing from my calendar for soccer	calendar_update
please remove lunch with sally that is on my calendar on tuesday the 8th	calendar_update
for the calendar, on february 8 add moms birthday	calendar_update
i want you to add staff meeting to my calendar for march 1 at 10:00 am	calendar_update
can you add a doctor's appointment to friday's calendar	calendar_update
clear my calendar for the date of june 23	calendar_update
get rid of everything on my calendar for march 2nd	calendar_update
i must add farm trip to my calendar for friday	calendar_update
remove fencing from my calendar for may 7th	calendar_update
can you add remember to register for the race on my calendar for the 15th of march	calendar_update
delete dentist from my calendar	calendar_update
go ahead and delete the doctor appointment i have scheduled for monday	calendar_update
i have an appointment on the 5th put it on for 5pm	calendar_update
how many calories are in cookies	calories
how many calories are in a cheeseburger	calories
in a fried egg, how many calories are there	calories
i need to know the total calories for a chicken caesar salad	calories
what's the calorie content for fried eggs	calories
calorie content of dr pepper	calories
how many calories are in chocolate cake	calories
pocki sticks has how many calories	calories
how many calories are in a ghirardelli sea salt caramel candy	calories
can you provide me the calories in the smoothie	calories
how many calories in peanuts	calories
what's the calorie content of french fries	calories
how many calories in gum	calories
what does a sausage sandwich have for calories	calories
how many calories are in oranges	calories
can you tell me the calorie count in a glazed donut	calories
how many calories are in spaghetti and meat sauce	calories
a bowl of cheerios with milk has how many calories	calories
what is the calorie content in potatoes	calories
what's the caloric content if you eat roast beef	calories
what about the calories for this chicken salad	calories
how many calories are in a bag of regular doritos	calories
what amount of calories are in one muffin	calories
what is the calorie content of a scoop of chocolate ice cream	calories
a large french fry has how many calories	calories
what is the calorie count for one cookie	calories
can you tell me how many calories are in cookies	calories
i'd like the calories for this chicken breast	calories
what is the calorie look like in apples	calories
how many calories are in oreos	calories
in one cookie, how many calories would i find	calories
what kind of calories do chicken tenders have	calories
number of calories in coke	calories
can you tell me the calories for the cheeseburger	calories
calorie count of cheetos	calories
what is the calorie count for muffins	calories
stop	cancel
forget it	cancel
shhhh	cancel
can you turn off the process	cancel
ai, cancel that last request	cancel
stop talking	cancel
this process needs to stop	cancel
please stop doing what i asked	cancel
cancel my last request, i know the answer	cancel
i actually don't want this anymore, please abort	cancel
forget what i told you to do	cancel
terminate current process	cancel
i don't want you to speak any more for now	cancel
could you cancel that request, please	cancel
cancel current process	cancel
that's enough, don't say anymore please	cancel
you need to shut it	cancel
silence	cancel
what you are doing is not actually helpful, please cancel the action	cancel
hey ai cancel it now	cancel
abort please	cancel
please cancel the input	cancel
i would like you to stop what you were doing	cancel
can you cancel that request, please	cancel
ignore the previous command	cancel
sorry, you can actually stop that	cancel
actually forget that i don't need it	cancel
don't talk anymore	cancel
actually, cancel that command	cancel
discontinue your current task	cancel
ai, stop talking	cancel
stop doing that	cancel
halt that immediately	cancel
forget my previous command	cancel
cancel	cancel
undo this process	cancel
i have to cancel my reservation after all, please	cancel_reservation
i need to cancel my reservation for rob at red robin	cancel_reservation
can you cancel my reservation on tuesday for chris at stella maris	cancel_reservation
undo my reservation for 5 at the loft	cancel_reservation
i no longer need the dinner reservation	cancel_reservation
please cancel my reservation for tim at jb's	cancel_reservation
cancel my reservation with carl at umami	cancel_reservation
i'd like to cancel my reservation for 5 at hoss's steak house	cancel_reservation
cancel my reservation for dinner	cancel_reservation
there is no need to confirm my reservation	cancel_reservation
i want to cancel my reservation for 5 at red robin	cancel_reservation
annul the reservation i created	cancel_reservation
can i cancel my reservations please	cancel_reservation
please cancel my reservation at red lobster for 6	cancel_reservation
i no longer want my reservation for 5 at the loft cancel it please	cancel_reservation
tell the restaurant i cannot make it	cancel_reservation
please cancel the table i had reserved for tonight	cancel_reservation
go ahead and cancel the reservation i made for 6:00 pm at parc	cancel_reservation
can you cancel my reservation for dinner tomorrow	cancel_reservation
the reservation i created is not necessary anymore	cancel_reservation
i need you to cancel my reservation for 5 at red robin	cancel_reservation
remove my reservation at outback for timmy	cancel_reservation
i need to cancel my reservation after all, please	cancel_reservation
i have to cancel my reservation after all	cancel_reservation
the reservation at zepher cancel joe from that	cancel_reservation
end my reservation with carl at umami	cancel_reservation
i won't require my reservation anymore	cancel_reservation
i need to cancel my reservation for new york to xai varanda	cancel_reservation
cancel my reservation for 6 pm at sidetracks	cancel_reservation
call off the dinner reservation	cancel_reservation
i wish to cancel my reservation for fred at red robin	cancel_reservation
cancel the reservation at olive garden for tommy	cancel_reservation
my reservation for dinner needs to be canceled	cancel_reservation
hello, i need to cancel tonight's reservation for dinner	cancel_reservation
could you cancel my reservation for winters at the palace tonight	cancel_reservation
i don't need my reservation, can you cancel it	cancel_reservation
i want to rent a bmw suv for dallas from march 2 to 6th	car_rental
is there a car rental available from tuesday to thursday out of lax	car_rental
what is the phone number of the car rental place	car_rental
can i rent a car out of lax from tuesday to thursday	car_rental
help me book a rental car in green bay	car_rental
i really need to get a volkswagen car rental for march 5th to march 8th in phoenix	car_rental
book me a car rental in wichita	car_rental
please look up if i can rent a car in houston from march 25 to march 29	car_rental
is it possible for me to rent a car out of jfk airport from march 15-20	car_rental
where can i rent a car in singapore	car_rental
book me a rental car in aiken on may 12 to may 16	car_rental
can you find a rental car for me that is available this monday through thursday , any make will do	car_rental
please book a car for me in bangkok	car_rental
i need help booking a car rental in seattle	car_rental
are there any reputable car rental places in seattle	car_rental
could i rent a car in seattle from next monday to thursday please	car_rental
can you help me book a car rental in seattle	car_rental
where can i rent a car soon	car_rental
where can i rent a car in boston	car_rental
find me a rental car from 2/28 - 3/1 in reno	car_rental
where in syracuse can i book a car	car_rental
i need to rent a car for may 11thto may 13th in chicago and i'd like a coupe	car_rental
how do i go about renting a car	car_rental
rent me a car in aiken on may 12 to may 16	car_rental
i need to rent a car from traveler's rent a car downtown and make it from friday the 6th to monday the 9th cheapest available	car_rental
how can i rent a ride in alaska from march 5th to march 18th	car_rental
could you help with booking a car rental for me in seattle	car_rental
can you see if i can rent a car from dallas on the dates of march 1, 2019 to march 3, 2019	car_rental
can you give me information on how to rent a car	car_rental
can i get a jeep to rent in bangor from the first of the month to a week after the first	car_rental
help me get a rental car for march 2 to 6th in dallas and i would prefer a bmw suv	car_rental
how can i rent a car in boston	car_rental
i need a car rental this week	car_rental
find out if i can rent a car in los angeles from march 2-9	car_rental
reserve a car rental for denver colorado for a ford between january 1st through 3rd	car_rental
could i get assistance booking a car rental in las vegas	car_rental
please tell me why my card was declined	card_declined
where can i find out why my card was recently declined at amazoncom	card_declined
please tell me why walgreen's wouldn't take my card	card_declined
why can't i use my credit card	card_declined
let me know why my card got declined	card_declined
i was trying to get food at publix, why was my card declined	card_declined
explain why was my card declined at boston market	card_declined
is there a reason my card was declined	card_declined
tell me why my card was declined at auto zone, why	card_declined
why my card stop working	card_declined
why didn't my card work	card_declined
my card was declined at mcdonald's and i want to know why	card_declined
i tried to make a purchase yesterday but my card was declined why	card_declined
i think my card was declined at wal mart and i want to know why	card_declined
why was my card declined yesterday	card_declined
at walmart my card got declined when i was buyng qtips	card_declined
why did my card get declined at the dentist office	card_declined
i don't understand why my card was declined yesterday	card_declined
my card was declined yesterday, why	card_declined
i wonder why my card got declined yesterday	card_declined
how do i fix my card being declined	card_declined
i need to know why my card was just declined at walgreen's	card_declined
i was at walmart when my card was declined i was only trying to buy some candy	card_declined
why was my card got declined when i am trying to pay for dinner when i am in vietnam	card_declined
tell me why my card got declined	card_declined
i tried to use my credit card yesterday, but it did not work	card_declined
my card did not work yesterday	card_declined
my card was malfunctioning and was returned to me	card_declined
let me know why my card was declined yesterday	card_declined
i went to target to buy a mug but my card did not work	card_declined
can you tell me why my card got declined	card_declined
buying qtips today, my card got declined at walmart	card_declined
for which reason was my card declined yesterday	card_declined
why did i get rejected on my card	card_declined
i need to know why my card declined yesterday	card_declined
how come my card was not accepted yesterday	card_declined
how many carry ons can i take on a flight with united to lax	carry_on
how much luggage can i carry with me on flight dl2200 to denver	carry_on
what restrictions do my carry-ons need to comply with for delta	carry_on
what is the carry on limit	carry_on
is there a carry-on item weight limit	carry_on
